,Response,Income,Recency,SpendingWine,SpendingGreens,SpendingMeat,SpendingFish,SpendingSweets,SpendingGold,ID,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,haveChildren,AcceptedCmp1_0.0,AcceptedCmp1_1.0,AcceptedCmp2_0.0,AcceptedCmp2_1.0,AcceptedCmp3_0.0,AcceptedCmp3_1.0,AcceptedCmp4_0.0,AcceptedCmp4_1.0,AcceptedCmp5_0.0,AcceptedCmp5_1.0,AcceptedCampaigns_0.0,AcceptedCampaigns_1.0,Education_0.0,Education_1.0,Marital_Status_0.0,Marital_Status_1.0
1104,0.0,7.0,7.0,9.0,4.0,9.0,7.0,0.0,9.0,4.0,0.06666666666666667,0.25925925925925924,0.2857142857142857,0.6923076923076923,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1105,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,0.13333333333333333,0.037037037037037035,0.07142857142857142,0.15384615384615385,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1106,0.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1107,0.0,7.0,5.0,6.0,6.0,9.0,3.0,0.0,5.0,6.0,0.06666666666666667,0.1111111111111111,0.17857142857142855,0.9230769230769231,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1108,0.0,4.0,8.0,5.0,2.0,4.0,0.0,2.0,4.0,3.0,0.26666666666666666,0.2222222222222222,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1109,0.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,5.0,7.0,0.06666666666666667,0.18518518518518517,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1110,0.0,8.0,8.0,8.0,5.0,9.0,4.0,4.0,7.0,4.0,0.06666666666666667,0.2222222222222222,0.25,0.6153846153846154,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1111,0.0,7.0,7.0,6.0,5.0,8.0,7.0,6.0,7.0,9.0,0.06666666666666667,0.07407407407407407,0.2857142857142857,0.46153846153846156,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1112,0.0,6.0,0.0,9.0,0.0,4.0,0.0,0.0,6.0,4.0,0.7333333333333333,0.1111111111111111,0.14285714285714285,0.7692307692307693,0.4,0.6666666666666666,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
1113,0.0,7.0,3.0,8.0,4.0,7.0,3.0,0.0,9.0,3.0,0.13333333333333333,0.25925925925925924,0.21428571428571427,0.8461538461538463,0.25,0.6666666666666666,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1114,1.0,3.0,5.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,0.13333333333333333,0.18518518518518517,0.07142857142857142,0.8461538461538463,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1115,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.25,0.6666666666666666,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1116,0.0,7.0,1.0,6.0,4.0,5.0,3.0,0.0,2.0,9.0,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.6153846153846154,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1117,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,0.2,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1118,1.0,9.0,0.0,7.0,7.0,9.0,7.0,6.0,9.0,3.0,0.06666666666666667,0.14814814814814814,0.3571428571428571,0.6153846153846154,0.05,0.0,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1119,0.0,7.0,4.0,9.0,5.0,7.0,6.0,7.0,9.0,2.0,0.5333333333333333,0.2962962962962963,0.3214285714285714,0.6153846153846154,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1120,0.0,1.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1121,0.0,7.0,8.0,7.0,6.0,8.0,3.0,3.0,4.0,2.0,0.06666666666666667,0.1111111111111111,0.25,1.0,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1122,0.0,2.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1123,0.0,7.0,2.0,8.0,7.0,7.0,6.0,6.0,9.0,9.0,0.4,0.18518518518518517,0.21428571428571427,0.6153846153846154,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1124,0.0,6.0,5.0,7.0,4.0,7.0,4.0,4.0,7.0,3.0,0.2,0.3333333333333333,0.07142857142857142,0.6923076923076923,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1125,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1126,0.0,4.0,0.0,6.0,3.0,4.0,1.0,3.0,9.0,9.0,0.06666666666666667,0.2222222222222222,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1127,0.0,9.0,2.0,9.0,7.0,9.0,6.0,7.0,9.0,6.0,0.06666666666666667,0.14814814814814814,0.25,0.6923076923076923,0.05,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1128,0.0,9.0,2.0,9.0,6.0,6.0,5.0,6.0,7.0,4.0,0.06666666666666667,0.2222222222222222,0.25,0.8461538461538463,0.1,0.0,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
1129,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1130,0.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,6.0,9.0,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.6153846153846154,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1131,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1132,0.0,7.0,6.0,5.0,7.0,8.0,6.0,7.0,8.0,3.0,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.38461538461538464,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1133,1.0,3.0,5.0,5.0,3.0,6.0,4.0,4.0,4.0,0.0,0.4,0.25925925925925924,0.07142857142857142,0.3076923076923077,0.45,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1134,1.0,9.0,1.0,8.0,6.0,9.0,6.0,6.0,8.0,7.0,0.06666666666666667,0.18518518518518517,0.21428571428571427,0.3076923076923077,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1135,0.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1136,1.0,8.0,1.0,9.0,6.0,9.0,6.0,5.0,9.0,5.0,0.06666666666666667,0.18518518518518517,0.2857142857142857,0.46153846153846156,0.15000000000000002,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1137,0.0,5.0,4.0,8.0,3.0,6.0,4.0,0.0,9.0,5.0,0.26666666666666666,0.4074074074074074,0.21428571428571427,0.38461538461538464,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1138,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1139,1.0,9.0,7.0,4.0,5.0,6.0,6.0,6.0,8.0,1.0,0.0,0.3333333333333333,0.3214285714285714,0.3076923076923077,0.25,0.0,False,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False
1140,0.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1141,1.0,8.0,0.0,6.0,7.0,8.0,7.0,5.0,7.0,6.0,0.06666666666666667,0.14814814814814814,0.25,0.38461538461538464,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1142,0.0,9.0,5.0,9.0,4.0,9.0,4.0,7.0,6.0,1.0,0.06666666666666667,0.2222222222222222,0.21428571428571427,0.5384615384615385,0.1,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
1143,0.0,3.0,8.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1144,0.0,8.0,2.0,5.0,5.0,8.0,5.0,4.0,8.0,4.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.5384615384615385,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1145,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1146,0.0,3.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,8.0,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1147,0.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1148,0.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0,0.06666666666666667,0.14814814814814814,0.07142857142857142,0.6153846153846154,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1149,0.0,9.0,5.0,8.0,3.0,7.0,4.0,4.0,6.0,4.0,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.38461538461538464,0.05,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1150,0.0,9.0,6.0,5.0,7.0,8.0,6.0,5.0,6.0,9.0,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.6153846153846154,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1151,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1152,0.0,5.0,5.0,8.0,5.0,6.0,5.0,5.0,6.0,5.0,0.13333333333333333,0.18518518518518517,0.2857142857142857,0.7692307692307693,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1153,1.0,9.0,7.0,9.0,7.0,8.0,7.0,7.0,5.0,5.0,0.0,0.14814814814814814,0.25,0.46153846153846156,0.05,0.0,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True
1154,0.0,5.0,1.0,4.0,6.0,6.0,6.0,3.0,7.0,9.0,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1155,0.0,3.0,8.0,4.0,4.0,7.0,4.0,4.0,7.0,1.0,0.4,0.25925925925925924,0.07142857142857142,0.38461538461538464,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1156,0.0,5.0,6.0,5.0,1.0,4.0,2.0,3.0,3.0,6.0,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1157,0.0,2.0,5.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1158,0.0,8.0,7.0,8.0,6.0,8.0,3.0,7.0,0.0,0.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.8461538461538463,0.1,0.0,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1159,0.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1160,0.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,8.0,0.13333333333333333,0.07407407407407407,0.0,0.3076923076923077,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1161,0.0,7.0,1.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.6923076923076923,0.25,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False
1162,0.0,7.0,6.0,5.0,3.0,4.0,4.0,4.0,2.0,0.0,0.4666666666666667,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1163,0.0,8.0,7.0,7.0,6.0,8.0,6.0,5.0,4.0,0.0,0.06666666666666667,0.07407407407407407,0.07142857142857142,0.8461538461538463,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1164,1.0,9.0,0.0,8.0,6.0,6.0,4.0,7.0,7.0,1.0,0.06666666666666667,0.2962962962962963,0.07142857142857142,0.38461538461538464,0.25,0.0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True
1165,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1166,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1167,0.0,9.0,2.0,9.0,4.0,9.0,7.0,7.0,6.0,6.0,0.0,0.14814814814814814,0.21428571428571427,0.6923076923076923,0.05,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
1168,0.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,0.0,9.0,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1169,0.0,8.0,6.0,9.0,5.0,6.0,0.0,4.0,9.0,4.0,0.2,0.1111111111111111,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False
1170,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1171,1.0,2.0,5.0,2.0,1.0,3.0,1.0,0.0,5.0,3.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1172,1.0,3.0,2.0,4.0,5.0,4.0,6.0,5.0,9.0,1.0,0.06666666666666667,0.1111111111111111,0.17857142857142855,0.23076923076923078,0.30000000000000004,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1173,0.0,1.0,4.0,0.0,5.0,2.0,2.0,2.0,7.0,1.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.15384615384615385,0.4,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1174,0.0,4.0,8.0,7.0,3.0,5.0,4.0,2.0,5.0,2.0,0.3333333333333333,0.4074074074074074,0.03571428571428571,0.46153846153846156,0.45,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1175,0.0,7.0,0.0,6.0,5.0,7.0,6.0,5.0,4.0,1.0,0.13333333333333333,0.2222222222222222,0.17857142857142855,0.6923076923076923,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1176,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1177,0.0,5.0,5.0,4.0,0.0,5.0,2.0,4.0,8.0,1.0,0.3333333333333333,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1178,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1179,0.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1180,0.0,4.0,3.0,4.0,2.0,6.0,4.0,4.0,5.0,2.0,0.13333333333333333,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1181,1.0,3.0,4.0,5.0,1.0,6.0,1.0,5.0,6.0,5.0,0.4666666666666667,0.2222222222222222,0.07142857142857142,0.38461538461538464,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1182,0.0,9.0,7.0,9.0,6.0,9.0,6.0,6.0,8.0,6.0,0.26666666666666666,0.18518518518518517,0.10714285714285714,0.46153846153846156,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1183,0.0,4.0,5.0,3.0,0.0,3.0,1.0,0.0,4.0,1.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.15000000000000002,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1184,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1185,1.0,6.0,3.0,5.0,5.0,9.0,0.0,5.0,8.0,4.0,0.06666666666666667,0.25925925925925924,0.21428571428571427,0.8461538461538463,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1186,0.0,7.0,6.0,9.0,3.0,4.0,3.0,0.0,8.0,3.0,0.26666666666666666,0.07407407407407407,0.07142857142857142,0.6923076923076923,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
1187,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1188,0.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1189,0.0,9.0,8.0,8.0,6.0,9.0,7.0,5.0,8.0,3.0,0.13333333333333333,0.2222222222222222,0.25,0.6923076923076923,0.15000000000000002,0.3333333333333333,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False
1190,1.0,8.0,6.0,9.0,7.0,9.0,0.0,4.0,6.0,2.0,0.06666666666666667,0.25925925925925924,0.17857142857142855,0.6153846153846154,0.2,0.0,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True
1191,0.0,5.0,5.0,5.0,2.0,6.0,3.0,3.0,5.0,7.0,0.13333333333333333,0.18518518518518517,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
1192,0.0,3.0,5.0,3.0,2.0,4.0,0.0,2.0,1.0,9.0,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1193,1.0,9.0,8.0,8.0,6.0,8.0,7.0,0.0,3.0,7.0,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.6923076923076923,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1194,0.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,9.0,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1195,0.0,5.0,7.0,5.0,2.0,4.0,1.0,1.0,4.0,9.0,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1196,0.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,7.0,1.0,0.26666666666666666,0.2222222222222222,0.07142857142857142,0.7692307692307693,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1197,0.0,3.0,4.0,2.0,0.0,3.0,2.0,4.0,1.0,0.0,0.06666666666666667,0.07407407407407407,0.0,0.3076923076923077,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1198,0.0,1.0,7.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.15384615384615385,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
1199,0.0,2.0,7.0,3.0,0.0,2.0,0.0,0.0,4.0,7.0,0.13333333333333333,0.07407407407407407,0.0,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1200,0.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,9.0,1.0,0.06666666666666667,0.2222222222222222,0.17857142857142855,1.0,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1201,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1202,0.0,1.0,5.0,3.0,0.0,3.0,0.0,1.0,1.0,4.0,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1203,1.0,3.0,2.0,3.0,3.0,5.0,0.0,2.0,5.0,1.0,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
1204,0.0,5.0,0.0,7.0,0.0,7.0,2.0,4.0,6.0,5.0,0.8,0.3333333333333333,0.07142857142857142,0.6153846153846154,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1205,0.0,6.0,5.0,6.0,1.0,4.0,0.0,0.0,4.0,7.0,0.13333333333333333,0.3333333333333333,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1206,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.45,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
1207,0.0,6.0,5.0,8.0,5.0,7.0,5.0,4.0,5.0,1.0,0.13333333333333333,0.3333333333333333,0.10714285714285714,1.0,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1208,0.0,7.0,5.0,9.0,7.0,7.0,6.0,7.0,6.0,7.0,0.2,0.37037037037037035,0.14285714285714285,0.5384615384615385,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1209,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1210,1.0,9.0,1.0,8.0,5.0,9.0,5.0,7.0,8.0,4.0,0.06666666666666667,0.18518518518518517,0.3214285714285714,0.8461538461538463,0.1,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
1211,0.0,5.0,1.0,5.0,2.0,4.0,2.0,4.0,3.0,2.0,0.13333333333333333,0.037037037037037035,0.10714285714285714,0.46153846153846156,0.05,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1212,0.0,1.0,8.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1213,1.0,4.0,1.0,6.0,3.0,6.0,4.0,4.0,4.0,1.0,0.6666666666666666,0.18518518518518517,0.07142857142857142,0.6923076923076923,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1214,0.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,2.0,1.0,0.06666666666666667,0.25925925925925924,0.10714285714285714,0.3076923076923077,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1215,0.0,8.0,1.0,8.0,7.0,9.0,7.0,4.0,3.0,7.0,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
