,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1078,10175.0,1958.0,PhD,Divorced,32173.0,,1.0,01-08-2013,0.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1079,8985.0,1964.0,2n Cycle,Together,68316.0,0.0,1.0,,54.0,806.0,80.0,161.0,120.0,11.0,33.0,5.0,10.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1080,5204.0,,Graduation,Together,74538.0,0.0,0.0,29-06-2013,21.0,380.0,98.0,733.0,110.0,112.0,28.0,1.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
1081,9220.0,1971.0,Graduation,Single,91700.0,0.0,0.0,,58.0,576.0,172.0,961.0,125.0,115.0,19.0,1.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1082,9888.0,1969.0,Graduation,Together,68695.0,,0.0,25-06-2014,,458.0,81.0,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1083,5263.0,,2n Cycle,Married,31056.0,1.0,0.0,,99.0,5.0,10.0,13.0,3.0,8.0,16.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1084,1020.0,1973.0,Graduation,Married,79593.0,0.0,0.0,12-05-2014,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1085,9503.0,1980.0,Graduation,Single,28071.0,0.0,0.0,29-08-2012,65.0,39.0,33.0,130.0,41.0,26.0,44.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1086,10613.0,1958.0,PhD,Together,37334.0,,1.0,,44.0,26.0,1.0,16.0,2.0,2.0,15.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,67.0,1972.0,Master,Single,46423.0,1.0,1.0,18-09-2013,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1089,6019.0,1971.0,PhD,Married,37126.0,,0.0,,9.0,45.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1090,5863.0,,Graduation,Married,47703.0,0.0,1.0,,95.0,359.0,0.0,134.0,13.0,26.0,123.0,4.0,6.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1091,3717.0,,Graduation,Married,61180.0,0.0,1.0,,70.0,403.0,24.0,29.0,6.0,24.0,218.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1092,6730.0,,Graduation,Married,38998.0,1.0,1.0,03-11-2012,92.0,34.0,1.0,14.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
1093,10749.0,,Graduation,Single,8028.0,0.0,0.0,,62.0,73.0,18.0,66.0,7.0,12.0,2.0,15.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1094,4998.0,1962.0,Graduation,Together,76081.0,0.0,0.0,23-05-2014,85.0,292.0,30.0,415.0,63.0,33.0,200.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1095,6287.0,1986.0,Graduation,Together,34728.0,1.0,0.0,,2.0,14.0,0.0,16.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1096,5985.0,,Master,Single,33168.0,0.0,1.0,13-10-2012,0.0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1097,4754.0,,Master,Married,33585.0,0.0,1.0,,91.0,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1098,4002.0,1960.0,PhD,Married,77037.0,0.0,1.0,,3.0,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1099,8870.0,,Graduation,Together,35196.0,1.0,0.0,,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1100,966.0,1966.0,Graduation,Married,44529.0,0.0,1.0,,98.0,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1101,4767.0,1965.0,2n Cycle,Married,70924.0,0.0,0.0,,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1102,9725.0,1966.0,PhD,Together,28764.0,1.0,1.0,05-06-2014,16.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1103,4475.0,,PhD,Married,69098.0,0.0,0.0,16-02-2013,,1315.0,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,5740.0,,2n Cycle,Divorced,25959.0,1.0,1.0,14-02-2013,1.0,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1106,5731.0,1983.0,Master,Married,27100.0,1.0,0.0,,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1107,7290.0,,Graduation,Single,70596.0,,0.0,05-10-2012,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1108,3846.0,1974.0,Graduation,Married,42557.0,0.0,1.0,29-08-2012,98.0,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1109,8104.0,,PhD,Married,53312.0,0.0,0.0,,32.0,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1110,4507.0,1952.0,Graduation,Single,72228.0,0.0,0.0,27-11-2012,87.0,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1111,11013.0,,Graduation,Together,67605.0,0.0,0.0,31-03-2013,84.0,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1112,4491.0,1949.0,Master,Married,62845.0,1.0,1.0,01-10-2012,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1113,3759.0,1958.0,Graduation,Together,65196.0,,2.0,,34.0,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1114,1162.0,,PhD,Single,42000.0,0.0,0.0,10-01-2013,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1115,2055.0,,PhD,Divorced,35860.0,,1.0,,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1116,10766.0,1964.0,PhD,Married,65526.0,0.0,1.0,,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1117,4415.0,,Graduation,Married,16860.0,1.0,1.0,12-09-2012,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1118,3005.0,,Graduation,Single,83528.0,0.0,0.0,01-05-2014,7.0,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1119,2223.0,,2n Cycle,Divorced,64176.0,,1.0,03-08-2012,52.0,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1120,4817.0,,Graduation,Divorced,22304.0,0.0,0.0,04-08-2012,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1121,2875.0,,Graduation,Married,67023.0,0.0,0.0,,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
1122,10536.0,,PhD,Together,32892.0,,0.0,,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1123,11112.0,,Graduation,Together,70713.0,0.0,1.0,,23.0,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1124,3807.0,,Graduation,Together,59925.0,0.0,1.0,,,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1125,9197.0,,Graduation,Married,39722.0,0.0,1.0,,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1126,10832.0,1958.0,Graduation,Together,46610.0,0.0,0.0,18-07-2013,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1127,6421.0,1961.0,Graduation,Together,88347.0,0.0,0.0,03-07-2013,32.0,1050.0,178.0,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1128,4207.0,1981.0,PhD,Married,87171.0,0.0,0.0,01-05-2013,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1129,577.0,,2n Cycle,Together,26907.0,1.0,1.0,20-08-2013,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1130,10855.0,1968.0,Master,Single,50014.0,1.0,0.0,,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,3081.0,,PhD,Married,41014.0,1.0,0.0,,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1133,3535.0,,Graduation,Single,66294.0,0.0,0.0,,68.0,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1134,247.0,,Graduation,Married,36715.0,1.0,0.0,,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1135,8707.0,1956.0,Graduation,Married,79456.0,,0.0,,12.0,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1136,9523.0,1982.0,Graduation,Together,40479.0,1.0,0.0,17-08-2013,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1137,6072.0,1970.0,Master,Single,75345.0,0.0,0.0,,16.0,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1138,6295.0,,Graduation,Married,54233.0,0.0,1.0,,46.0,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,10914.0,1970.0,Graduation,Single,24163.0,1.0,1.0,12-10-2013,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1141,1509.0,,PhD,Together,84460.0,0.0,0.0,,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0
1142,5577.0,,Graduation,Together,43776.0,,0.0,,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1143,7348.0,1958.0,PhD,Single,71691.0,0.0,0.0,17-03-2014,0.0,336.0,130.0,411.0,240.0,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1144,1127.0,1973.0,PhD,Married,85844.0,0.0,0.0,29-05-2014,62.0,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1145,1833.0,,PhD,Single,39190.0,1.0,0.0,26-04-2014,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1146,4944.0,,Graduation,Together,71367.0,0.0,0.0,,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1147,9080.0,1972.0,PhD,Single,38578.0,1.0,1.0,22-06-2013,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1148,6466.0,,PhD,Married,57236.0,,1.0,12-03-2014,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1149,9964.0,1979.0,Graduation,Single,61825.0,,1.0,,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1150,4790.0,1958.0,Graduation,Divorced,79803.0,0.0,1.0,,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1151,10245.0,1986.0,2n Cycle,Single,80910.0,0.0,0.0,,71.0,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1152,1109.0,,Master,Together,27590.0,,0.0,,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1153,6001.0,1979.0,Graduation,Married,56775.0,0.0,1.0,02-01-2013,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1154,5538.0,1975.0,Graduation,Divorced,83829.0,,0.0,,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,10552.0,1979.0,2n Cycle,Married,54210.0,0.0,1.0,,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1157,1545.0,,Graduation,Married,38508.0,1.0,0.0,,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1158,7409.0,,Graduation,Together,53187.0,1.0,0.0,,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1159,4444.0,,Graduation,Married,30023.0,1.0,0.0,,,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1160,146.0,1960.0,PhD,Single,76045.0,0.0,0.0,,78.0,760.0,53.0,400.0,17.0,93.0,0.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1161,6271.0,1952.0,PhD,Married,50870.0,0.0,1.0,19-06-2014,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1162,10065.0,,2n Cycle,Married,15315.0,0.0,0.0,,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1163,4741.0,1974.0,2n Cycle,Married,65463.0,1.0,0.0,30-01-2014,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1164,246.0,,Graduation,Married,66480.0,1.0,1.0,31-05-2014,71.0,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1165,375.0,1954.0,Graduation,Divorced,76773.0,,0.0,25-02-2013,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1166,1524.0,,2n Cycle,Single,81698.0,0.0,0.0,,1.0,709.0,45.0,115.0,30.0,160.0,45.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1167,10022.0,1973.0,PhD,Single,54466.0,1.0,1.0,09-02-2014,78.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1168,7451.0,1960.0,Master,Single,98777.0,0.0,0.0,17-02-2014,23.0,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1169,11010.0,,PhD,Single,16269.0,,0.0,30-08-2013,75.0,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1170,4356.0,1971.0,Graduation,Together,71819.0,0.0,1.0,,70.0,1224.0,28.0,140.0,0.0,14.0,168.0,3.0,3.0,3.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1171,3885.0,1983.0,PhD,Married,33569.0,1.0,0.0,,10.0,16.0,2.0,18.0,3.0,0.0,24.0,1.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1172,1175.0,1983.0,Master,Married,36262.0,0.0,0.0,,24.0,88.0,39.0,54.0,64.0,28.0,153.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1173,880.0,,Basic,Together,22634.0,0.0,0.0,16-01-2013,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1174,2320.0,1978.0,2n Cycle,Married,47025.0,0.0,1.0,,,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1175,850.0,1968.0,Graduation,Single,70566.0,0.0,1.0,06-10-2013,4.0,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1176,4713.0,,PhD,Married,31605.0,,0.0,,15.0,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1177,675.0,1973.0,Master,Divorced,52034.0,,1.0,,,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1178,5025.0,,Graduation,Single,48526.0,1.0,0.0,,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1179,2308.0,,Graduation,Married,46734.0,0.0,1.0,18-11-2012,40.0,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1180,5995.0,,Graduation,Divorced,39552.0,1.0,1.0,18-12-2012,54.0,165.0,3.0,147.0,4.0,24.0,41.0,7.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,6749.0,,Graduation,Single,86358.0,1.0,1.0,08-08-2012,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1183,1010.0,1977.0,Graduation,Together,46931.0,2.0,1.0,24-04-2014,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1184,8977.0,,Basic,Single,16581.0,0.0,0.0,,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1185,4756.0,1952.0,2n Cycle,Divorced,63998.0,0.0,0.0,,42.0,176.0,29.0,818.0,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1186,3412.0,1951.0,Master,Married,67381.0,0.0,1.0,15-01-2013,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1187,606.0,1967.0,Graduation,Single,25930.0,1.0,1.0,10-10-2013,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1188,5961.0,,Graduation,Married,42693.0,1.0,0.0,07-06-2014,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1189,2975.0,,Graduation,Together,85606.0,0.0,1.0,,,717.0,42.0,864.0,219.0,30.0,84.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1190,2894.0,1985.0,Graduation,Single,72903.0,0.0,0.0,29-10-2013,74.0,1067.0,138.0,750.0,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
1191,7613.0,1974.0,2n Cycle,Together,49669.0,1.0,0.0,24-05-2014,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1192,10542.0,1968.0,PhD,Married,36778.0,1.0,1.0,,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1193,8015.0,1962.0,PhD,Divorced,85696.0,0.0,0.0,03-05-2013,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1194,10617.0,,Master,Divorced,10979.0,0.0,0.0,22-05-2014,34.0,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1195,11166.0,,Graduation,Married,49678.0,0.0,1.0,02-02-2013,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1196,849.0,1953.0,Master,Together,56129.0,0.0,1.0,20-06-2013,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
